id,name,lat,lng,brand,inactive,address,city,state,postcode,telephone,country,amenities,website_url,formatted_address,mdm_site_category,open_status,fuels
13035614,9810 HIGHWAY 49,35.308245,-80.719588,Shell,False,9810 HIGHWAY 49,CHARLOTTE,North Carolina,28213-3610,,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/13035614-9810-highway-49,"9810 HIGHWAY 49
CHARLOTTE, North Carolina, 28213-3610",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13077549,5178 CARLSON DAIRY RD,36.163512,-79.903737,Shell,False,5178 CARLSON DAIRY RD,SUMMERFIELD,North Carolina,27358-9210,,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/13077549-5178-carlson-dairy-rd,"5178 CARLSON DAIRY RD
SUMMERFIELD, North Carolina, 27358-9210",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10048726,2312 WESTCHESTER DR,35.938192,-80.03511,Shell,False,2312 WESTCHESTER DR,HIGH POINT,North Carolina,27262-8029,+1 336-887-8876,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10048726-2312-westchester-dr,"2312 WESTCHESTER DR
HIGH POINT, North Carolina, 27262-8029",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10015779,3901 ALAMANCE CHURCH RD,35.96626,-79.577615,Shell,False,3901 ALAMANCE CHURCH RD,LIBERTY,North Carolina,27298-9114,+1 336-685-4447,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10015779-3901-alamance-church-rd,"3901 ALAMANCE CHURCH RD
LIBERTY, North Carolina, 27298-9114",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001715,7000 FRIENDSHIP CHURCH RD,36.162539,-79.649264,Shell,False,7000 FRIENDSHIP CHURCH RD,MC LEANSVILLE,North Carolina,27301-9721,+1 336-621-2910,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10001715-7000-friendship-church-rd,"7000 FRIENDSHIP CHURCH RD
MC LEANSVILLE, North Carolina, 27301-9721",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10077616,4940 GRACE CHAPEL RD,35.793104,-81.360916,Shell,False,4940 GRACE CHAPEL RD,GRANITE FALLS,North Carolina,28630-9506,+1 828-212-1151,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,partner_loyalty_accepted,vehicle_identity_system,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10077616-4940-grace-chapel-rd,"4940 GRACE CHAPEL RD
GRANITE FALLS, North Carolina, 28630-9506",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10001787,8807 OLD HIGHWAY 10,35.710503,-81.438181,Shell,False,8807 OLD HIGHWAY 10,HILDEBRAN,North Carolina,28637-8378,+1 828-397-5116,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10001787-8807-old-highway-10,"8807 OLD HIGHWAY 10
HILDEBRAN, North Carolina, 28637-8378",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012284,907 OLD MOUNTAIN RD,35.735168,-80.944509,Shell,False,907 OLD MOUNTAIN RD,STATESVILLE,North Carolina,28677-2082,+1 704-873-5915,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10012284-907-old-mountain-rd,"907 OLD MOUNTAIN RD
STATESVILLE, North Carolina, 28677-2082",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10056935,3305 SCOTT FUTRELL DR,35.236984,-80.921545,Shell,False,3305 SCOTT FUTRELL DR,CHARLOTTE,North Carolina,28208-3551,+1 980-219-7401,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10056935-3305-scott-futrell-dr,"3305 SCOTT FUTRELL DR
CHARLOTTE, North Carolina, 28208-3551",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10000462,2630 BEATTIES FORD RD,35.270196,-80.853668,Shell,False,2630 BEATTIES FORD RD,CHARLOTTE,North Carolina,28216-4320,+1 704-392-8841,United States,"atm,atm_in,carwash,mobile_payment,loyalty_cards,twenty_four_hour,shop,adblue_car,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10000462-2630-beatties-ford-rd,"2630 BEATTIES FORD RD
CHARLOTTE, North Carolina, 28216-4320",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10014822,668 W JOHN ST,35.122013,-80.72818,Shell,False,668 W JOHN ST,MATTHEWS,North Carolina,28105-5351,+1 704-845-1260,United States,"atm,atm_in,carwash,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10014822-668-w-john-st,"668 W JOHN ST
MATTHEWS, North Carolina, 28105-5351",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10005457,12740 LANCASTER HWY,35.069015,-80.878154,Shell,False,12740 LANCASTER HWY,PINEVILLE,North Carolina,28134-6381,+1 704-341-8443,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,twenty_four_hour,restaurant,shop,loyalty_program,mcx,bilo,air_and_water,manned",https://find.shell.com/us/fuel/10005457-12740-lancaster-hwy,"12740 LANCASTER HWY
PINEVILLE, North Carolina, 28134-6381",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12645286,3705 N DUKE ST,36.05086,-78.906028,Shell,False,3705 N DUKE ST,DURHAM,North Carolina,27704-1725,+1 919-471-1101,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12645286-3705-n-duke-st,"3705 N DUKE ST
DURHAM, North Carolina, 27704-1725",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10047277,3801 N DUKE ST,36.051432,-78.905579,Shell,False,3801 N DUKE ST,DURHAM,North Carolina,27704-1727,+1 919-471-1101,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,twenty_four_hour,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10047277-3801-n-duke-st,"3801 N DUKE ST
DURHAM, North Carolina, 27704-1727",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012204,5203 S MIAMI BLVD,35.88315,-78.84963,Shell,False,5203 S MIAMI BLVD,DURHAM,North Carolina,27703-8441,+1 919-941-1965,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10012204-5203-s-miami-blvd,"5203 S MIAMI BLVD
DURHAM, North Carolina, 27703-8441",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10003996,5108 WAKE FOREST RD,35.976219,-78.792755,Shell,False,5108 WAKE FOREST RD,DURHAM,North Carolina,27703-3703,+1 919-957-2268,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10003996-5108-wake-forest-rd,"5108 WAKE FOREST RD
DURHAM, North Carolina, 27703-3703",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12384238,1943 NC HIGHWAY 87,35.254116,-79.031135,Shell,False,1943 NC HIGHWAY 87,CAMERON,North Carolina,28326-0000,+1 919-343-1701,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/12384238-1943-nc-highway-87,"1943 NC HIGHWAY 87
CAMERON, North Carolina, 28326-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13022495,1545 NC 24-27 HWY,35.272127,-79.083764,Shell,False,15452427 NC 24-27 HWY,CAMERON,North Carolina,28326-9856,+1 910-245-4777,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/13022495-1545-nc-24-27-hwy,"15452427 NC 24-27 HWY
CAMERON, North Carolina, 28326-9856",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10083878,277 NC HIGHWAY 24,35.281888,-79.102736,Shell,False,277 NC HIGHWAY 24,CAMERON,North Carolina,28326-7661,+1 919-499-1480,United States,"atm,atm_in,mobile_payment,food_offerings,vehicle_identity_system,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10083878-277-nc-highway-24,"277 NC HIGHWAY 24
CAMERON, North Carolina, 28326-7661",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10004184,1009 E CUMBERLAND ST,35.301015,-78.600038,Shell,False,1009 E CUMBERLAND ST,DUNN,North Carolina,28334-5117,+1 910-892-2244,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10004184-1009-e-cumberland-st,"1009 E CUMBERLAND ST
DUNN, North Carolina, 28334-5117",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10086662,2240 N BRAGG BLVD,35.204777,-78.990436,Shell,False,2240 N BRAGG BLVD,SPRING LAKE,North Carolina,28390-9567,+1 910-849-3483,United States,"mobile_payment,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10086662-2240-n-bragg-blvd,"2240 N BRAGG BLVD
SPRING LAKE, North Carolina, 28390-9567",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10056983,254 E CORNELIUS HARNETT BLVD,35.415846,-78.800088,Shell,False,254 E CORNELIUS HARNETT BLVD,LILLINGTON,North Carolina,27546-6697,+1 910-814-2339,United States,"mobile_payment,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10056983-254-e-cornelius-harnett-blvd,"254 E CORNELIUS HARNETT BLVD
LILLINGTON, North Carolina, 27546-6697",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012279,701 S WESLEYAN BLVD,35.937637,-77.829087,Shell,False,701 S WESLEYAN BLVD,ROCKY MOUNT,North Carolina,27804-1784,+1 252-446-7358,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012279-701-s-wesleyan-blvd,"701 S WESLEYAN BLVD
ROCKY MOUNT, North Carolina, 27804-1784",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10012278,2420 N CHURCH ST,35.973546,-77.785456,Shell,False,2420 N CHURCH ST,ROCKY MOUNT,North Carolina,27804-2032,+1 252-442-7288,United States,"atm,atm_in,mobile_payment,food_offerings,vehicle_identity_system,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012278-2420-n-church-st,"2420 N CHURCH ST
ROCKY MOUNT, North Carolina, 27804-2032",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10013433,1800 BENVENUE RD,35.984108,-77.812718,Shell,False,1800 BENVENUE RD,ROCKY MOUNT,North Carolina,27804-9201,+1 252-972-7484,United States,"atm,atm_in,mobile_payment,food_offerings,vehicle_identity_system,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10013433-1800-benvenue-rd,"1800 BENVENUE RD
ROCKY MOUNT, North Carolina, 27804-9201",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
13111212,4328 WINTERVILLE PKWY,35.543153,-77.405313,Shell,False,4328 WINTERVILLE PKWY,WINTERVILLE,North Carolina,28590-7987,+1 252-353-8665,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111212-4328-winterville-pkwy,"4328 WINTERVILLE PKWY
WINTERVILLE, North Carolina, 28590-7987",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012220,3000 E 10TH ST,35.601274,-77.337422,Shell,False,3000 E 10TH ST,GREENVILLE,North Carolina,27858-4118,+1 252-752-3395,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10012220-3000-e-10th-st,"3000 E 10TH ST
GREENVILLE, North Carolina, 27858-4118",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10015206,1900 GREENVILLE BLVD SE,35.595829,-77.337849,Shell,False,1900 GREENVILLE BLVD SE,GREENVILLE,North Carolina,27858-4101,+1 252-321-7803,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10015206-1900-greenville-blvd-se,"1900 GREENVILLE BLVD SE
GREENVILLE, North Carolina, 27858-4101",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
12743231,4787 NC-11,35.716418,-77.364006,Shell,False,4787 NC-11,BETHEL,North Carolina,27812-0000,+1 252-758-4202,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/12743231-4787-nc-11,"4787 NC-11
BETHEL, North Carolina, 27812-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10013786,1557 N PIEDMONT AVE,35.275392,-81.352047,Shell,False,1557 N PIEDMONT AVE,KINGS MOUNTAIN,North Carolina,28086-9488,+1 704-739-7534,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10013786-1557-n-piedmont-ave,"1557 N PIEDMONT AVE
KINGS MOUNTAIN, North Carolina, 28086-9488",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001670,511 LINWOOD RD,35.251354,-81.329358,Shell,False,511 LINWOOD RD,KINGS MOUNTAIN,North Carolina,28086-2430,+1 704-734-5246,United States,"atm,atm_in,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001670-511-linwood-rd,"511 LINWOOD RD
KINGS MOUNTAIN, North Carolina, 28086-2430",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012261,3209 MARTIN LUTHER KING JR BLVD,35.100823,-77.091403,Shell,False,3209 MARTIN LUTHER KING JR BLVD,NEW BERN,North Carolina,28562-5215,+1 252-636-2905,United States,"atm,atm_in,carwash,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012261-3209-martin-luther-king-jr-blvd,"3209 MARTIN LUTHER KING JR BLVD
NEW BERN, North Carolina, 28562-5215",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13111202,800 HIGHWAY 55 E,35.126938,-76.997163,Shell,False,800 HIGHWAY 55 E,NEW BERN,North Carolina,28560-7195,+1 252-638-3805,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111202-800-highway-55-e,"800 HIGHWAY 55 E
NEW BERN, North Carolina, 28560-7195",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012259,1801 BRICES CREEK RD,35.067192,-77.071646,Shell,False,1801 BRICES CREEK RD,NEW BERN,North Carolina,28562-8505,+1 252-633-4875,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012259-1801-brices-creek-rd,"1801 BRICES CREEK RD
NEW BERN, North Carolina, 28562-8505",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10001876,101 SOUTH BROAD STREET,36.093118,-80.252248,Shell,False,101 SOUTH BROAD STREET,WINSTON SALEM,North Carolina,27101-3766,+1 336-723-5791,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10001876-101-south-broad-street,"101 SOUTH BROAD STREET
WINSTON SALEM, North Carolina, 27101-3766",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012309,1630 SILAS CREEK PKWY,36.067465,-80.261941,Shell,False,1630 SILAS CREEK PKWY,WINSTON SALEM,North Carolina,27127-3756,+1 336-722-3388,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012309-1630-silas-creek-pkwy,"1630 SILAS CREEK PKWY
WINSTON SALEM, North Carolina, 27127-3756",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10012310,3516 S MAIN ST,36.04802,-80.239508,Shell,False,3516 S MAIN ST,WINSTON SALEM,North Carolina,27127-5130,+1 336-784-6214,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012310-3516-s-main-st,"3516 S MAIN ST
WINSTON SALEM, North Carolina, 27127-5130",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012304,2020 CLOVERDALE AVE,36.091472,-80.269843,Shell,False,2020 CLOVERDALE AVE,WINSTON SALEM,North Carolina,27103-2503,+1 336-725-9626,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012304-2020-cloverdale-ave,"2020 CLOVERDALE AVE
WINSTON SALEM, North Carolina, 27103-2503",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13141753,1325 BROAD ST,35.601921,-78.803235,Shell,False,1325 BROAD ST,FUQUAY VARINA,North Carolina,27526-1680,+1 919-285-2222,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13141753-1325-broad-st,"1325 BROAD ST
FUQUAY VARINA, North Carolina, 27526-1680",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10001659,5600 BROOKSHIRE BLVD,35.280985,-80.897374,Shell,False,5600 BROOKSHIRE BLVD,CHARLOTTE,North Carolina,28216-0000,+1 704-394-6397,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,twenty_four_hour,restaurant,loyalty_program,mcx,other_loyalty_cards,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10001659-5600-brookshire-blvd,"5600 BROOKSHIRE BLVD
CHARLOTTE, North Carolina, 28216-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
